order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_seq
2039612,70201,train,11,1,14,0.0,5
882690,70401,test,24,2,12,30.0,5
2104575,70601,test,12,0,10,30.0,5
442099,70801,train,6,0,16,18.0,5
2422860,71001,test,17,5,11,10.0,5
3100266,71201,test,12,2,1,13.0,5
1444830,71401,train,64,4,10,7.0,5
1160117,71601,train,54,0,13,30.0,5
2648897,71801,train,27,2,12,14.0,5
3292785,72001,train,25,0,19,5.0,5
3294507,72201,train,15,0,12,30.0,5
99621,72401,train,14,2,12,2.0,5
2893043,72601,train,59,2,12,6.0,5
504373,72801,train,9,6,12,30.0,5
904466,73001,test,10,1,16,30.0,5
109060,73201,test,14,5,15,14.0,5
2446247,73401,test,9,4,14,20.0,5
3174686,73601,train,15,6,11,21.0,5
3093581,73801,train,4,0,11,21.0,3
2914422,74001,train,37,0,7,15.0,5
1725796,74201,test,10,3,14,30.0,5
2506598,74401,test,22,0,14,15.0,5
2708674,74601,test,30,5,17,6.0,5
1169030,74801,train,33,5,2,7.0,5
1291973,75001,train,45,0,14,3.0,5
2856858,75201,train,42,6,18,4.0,5
371818,75401,train,5,6,14,20.0,4
914605,75601,train,15,3,13,30.0,5
180783,75801,test,90,5,20,5.0,5
1297011,76001,train,9,1,9,15.0,5
2191590,76201,train,60,5,14,7.0,5
1329424,76401,train,4,4,16,4.0,3
1810358,76601,train,4,1,14,22.0,3
1573519,76801,test,12,1,13,13.0,5
997139,77001,train,6,0,15,10.0,5
638483,77201,test,10,6,9,30.0,5
3273376,77401,train,6,0,19,30.0,5
1992635,77601,train,10,5,13,30.0,5
1908173,77801,train,4,4,17,30.0,3
2769250,78001,train,14,1,12,19.0,5
3261445,78201,train,5,6,12,30.0,4
2920917,78401,train,7,6,10,30.0,5
1622081,78601,test,9,3,11,23.0,5
95707,78801,test,32,5,13,1.0,5
2910822,79001,train,12,0,12,1.0,5
2780324,79201,train,7,0,15,7.0,5
621185,79401,train,25,3,14,20.0,5
2712336,79601,train,24,2,8,3.0,5
1081318,79801,train,11,3,9,7.0,5
2933937,80001,train,17,2,11,8.0,5
183100,80201,train,7,3,19,20.0,5
2612865,80401,test,43,0,13,16.0,5
2454548,80601,test,57,6,16,6.0,5
149448,80801,train,6,5,16,0.0,5
2204022,81001,test,9,2,13,28.0,5
2931777,81201,train,14,4,13,3.0,5
1299578,81401,train,10,0,18,30.0,5
755084,81601,train,8,1,8,6.0,5
3420293,81801,train,9,5,8,29.0,5
71434,82001,test,18,2,12,16.0,5
2346292,82201,train,5,6,21,19.0,4
3061225,82401,test,21,6,8,6.0,5
110945,82601,train,22,4,19,30.0,5
970974,82801,train,4,2,13,16.0,3
2126315,83001,test,6,2,23,30.0,5
882209,83201,test,10,1,17,25.0,5
1263904,83401,train,9,5,19,30.0,5
2641122,83601,test,9,1,8,24.0,5
2318058,83801,train,7,0,16,7.0,5
1677015,84001,test,18,3,13,16.0,5
871646,84201,train,6,3,22,30.0,5
110229,84401,train,7,1,10,22.0,5
2341730,84601,train,16,0,10,30.0,5
3228951,84801,train,4,3,10,29.0,3
1485808,85001,test,26,5,16,14.0,5
717763,85201,train,23,2,17,30.0,5
2484919,85401,train,5,0,16,27.0,4
2580439,85601,test,13,3,18,30.0,5
1901818,85801,test,26,0,13,16.0,5
3332364,86001,train,9,5,10,30.0,5
1417740,86201,test,14,6,10,5.0,5
1938613,86401,train,8,2,9,30.0,5
782412,86601,train,4,4,10,11.0,3
3157006,86801,test,9,2,12,30.0,5
1602279,87001,train,5,5,14,30.0,4
1606529,87201,test,6,1,9,17.0,5
1945824,87401,train,16,2,19,30.0,5
1610476,87601,train,47,3,13,15.0,5
1777330,87801,train,13,2,9,30.0,5
1448360,88001,train,4,3,21,16.0,3
2571901,88201,test,33,2,11,25.0,5
884385,88401,train,22,6,23,5.0,5
1890380,88601,test,10,0,9,30.0,5
2344512,88801,train,7,0,18,1.0,5
92433,89001,train,12,5,9,28.0,5
2198229,89201,train,5,0,9,30.0,4
2084117,89401,train,4,4,11,30.0,3
1121475,89601,train,16,1,13,28.0,5
2786387,89801,train,4,5,8,13.0,3
3280211,90001,train,12,5,9,9.0,5
275209,90201,test,10,0,7,7.0,5
2973802,90401,train,12,4,15,7.0,5
138233,90601,test,4,5,10,30.0,3
2088001,90801,train,5,1,20,5.0,4
3246559,91001,test,6,6,16,30.0,5
707982,91201,test,33,2,9,18.0,5
1088445,91401,test,4,0,10,30.0,3
3278296,91601,train,81,5,9,30.0,5
3020715,91801,test,32,6,21,5.0,5
2859957,92001,test,8,6,11,30.0,5
2545415,92201,train,9,0,18,28.0,5
791363,92401,train,47,5,17,18.0,5
1624137,92601,test,24,0,15,14.0,5
1415937,92801,train,24,4,20,7.0,5
3350832,93001,test,56,0,9,7.0,5
1151774,93201,train,9,3,13,30.0,5
1430986,93401,train,4,3,17,10.0,3
1974699,93601,train,29,2,9,3.0,5
2223541,93801,train,15,0,12,30.0,5
195773,94001,test,12,3,11,20.0,5
2890441,94201,test,11,4,12,30.0,5
3008936,94401,test,68,0,22,10.0,5
1071701,94601,train,72,6,21,2.0,5
558231,94801,train,11,5,16,16.0,5
279872,95001,train,8,5,20,13.0,5
196502,95201,train,51,6,17,8.0,5
893272,95401,test,8,1,20,20.0,5
1030090,95601,test,18,1,17,8.0,5
1429174,95801,train,4,2,18,26.0,3
883461,96001,train,6,2,11,30.0,5
2719640,96201,train,8,5,22,15.0,5
2061993,96401,train,9,0,17,30.0,5
452702,96601,train,13,3,14,30.0,5
311127,96801,train,8,1,13,30.0,5
1171104,97001,train,6,5,15,9.0,5
1489863,97201,train,10,4,12,10.0,5
2125814,97401,test,97,4,9,3.0,5
1085889,97601,test,6,6,20,15.0,5
394178,97801,train,10,5,16,16.0,5
2217250,98001,test,11,2,14,30.0,5
846294,98201,train,13,0,18,0.0,5
3108566,98401,train,5,3,15,30.0,4
2181320,98601,train,100,1,11,4.0,5
3359611,98801,train,6,3,12,30.0,5
3070637,99001,test,42,0,13,4.0,5
3275570,99201,train,22,1,13,9.0,5
544687,99401,train,9,4,7,7.0,5
598398,99601,train,23,0,12,21.0,5
2972607,99801,train,10,3,10,30.0,5
805264,100001,train,67,1,21,7.0,5
1526613,100201,train,12,3,8,30.0,5
2176132,100401,test,19,3,12,28.0,5
1684276,100601,train,20,3,18,13.0,5
277619,100801,train,21,1,13,7.0,5
2791064,101001,train,26,5,20,6.0,5
2322584,101201,test,6,6,14,13.0,5
3090226,101401,test,4,1,9,30.0,3
2422508,101601,test,21,2,15,13.0,5
1748831,101801,test,44,5,13,8.0,5
148892,102001,test,58,5,7,9.0,5
186469,102201,test,4,5,11,28.0,3
2717599,102401,test,19,5,10,15.0,5
1946946,102601,test,75,5,7,6.0,5
1158376,102801,test,30,6,11,8.0,5
2111170,103001,train,7,1,15,10.0,5
3129797,103201,train,8,3,9,14.0,5
1623474,103401,train,100,5,15,0.0,5
1323949,103601,train,13,0,15,2.0,5
2243891,103801,train,14,4,8,30.0,5
3308999,104001,train,17,4,12,10.0,5
1246277,104201,test,18,0,15,19.0,5
3063469,104401,test,11,5,13,12.0,5
306655,104601,train,59,6,14,3.0,5
2926477,104801,train,10,4,17,30.0,5
3050319,105001,train,13,6,15,13.0,5
3097943,105201,train,11,2,16,30.0,5
464870,105401,train,67,1,16,5.0,5
568166,105601,train,21,2,10,20.0,5
2457304,105801,test,6,6,12,7.0,5
3038022,106001,test,26,4,11,15.0,5
2848555,106201,train,12,0,10,8.0,5
3157521,106401,test,11,6,12,30.0,5
1813351,106601,train,15,0,15,7.0,5
864852,106801,train,6,0,12,8.0,5
2655633,107001,test,25,4,23,7.0,5
2659990,107201,train,5,1,10,30.0,4
2631280,107401,train,4,1,14,13.0,3
2141623,107601,train,4,0,15,30.0,3
1385088,107801,train,69,1,12,7.0,5
2716481,108001,test,33,3,15,30.0,5
1693023,108201,train,13,4,7,30.0,5
1948008,108401,train,51,4,11,10.0,5
722365,108601,train,20,4,16,6.0,5
23318,108801,test,12,3,16,13.0,5
2310263,109001,train,8,6,14,9.0,5
2360528,109201,train,4,5,12,10.0,3
2031468,109401,train,20,0,15,30.0,5
99708,109601,train,6,3,10,30.0,5
563199,109801,train,11,3,20,10.0,5
252513,110001,train,38,4,19,3.0,5
2416580,110201,train,21,5,16,6.0,5
534644,110401,train,96,0,20,7.0,5
3312851,110601,test,21,1,5,27.0,5
2267566,110801,test,9,3,9,30.0,5
654903,111001,train,6,2,17,29.0,5
143593,111201,train,19,0,11,0.0,5
565577,111401,train,17,2,13,30.0,5
612839,111601,test,11,0,19,4.0,5
1636309,111801,test,9,0,11,8.0,5
2161892,112001,train,4,2,12,30.0,3
174961,112201,test,6,1,12,0.0,5
1425698,112401,test,27,0,12,12.0,5
3260906,112601,train,13,5,10,30.0,5
3108901,112801,test,32,6,15,3.0,5
549873,113001,train,40,6,8,22.0,5
1294748,113201,test,5,1,14,30.0,4
2287788,113401,test,16,6,21,6.0,5
2467003,113601,train,7,5,11,3.0,5
26942,113801,train,29,4,16,4.0,5
2785245,114001,train,54,2,7,7.0,5
305533,114201,train,13,6,9,30.0,5
3230673,114401,train,4,1,9,7.0,3
1029475,114601,train,6,1,14,19.0,5
1867789,114801,train,9,3,8,30.0,5
741480,115001,test,15,5,18,5.0,5
3351218,115201,train,7,4,10,30.0,5
948812,115401,train,5,6,18,12.0,4
851976,115601,train,4,6,22,30.0,3
1348948,115801,test,6,5,10,16.0,5
722919,116001,train,9,0,10,7.0,5
2312770,116201,train,34,4,11,8.0,5
1635426,116401,train,45,3,8,2.0,5
2692068,116601,train,32,3,20,5.0,5
790970,116801,test,11,3,15,30.0,5
2027507,117001,train,4,4,16,25.0,3
346585,117201,train,7,1,16,30.0,5
1599265,117401,test,20,6,16,21.0,5
1884674,117601,train,10,3,17,30.0,5
2615838,117801,train,4,6,17,2.0,3
2904657,118001,train,5,3,14,30.0,4
1890202,118201,train,4,6,10,15.0,3
1339789,118401,train,64,0,18,1.0,5
2652410,118601,test,15,4,9,18.0,5
1761290,118801,test,4,2,19,22.0,3
842920,119001,train,10,0,23,30.0,5
1422023,119201,test,8,2,16,30.0,5
1266440,119401,train,36,2,15,15.0,5
3095403,119601,train,12,4,15,30.0,5
2719028,119801,train,4,6,15,30.0,3
1696995,120001,train,19,5,10,30.0,5
988237,120201,test,29,0,9,11.0,5
683277,120401,train,6,0,12,27.0,5
637803,120601,train,5,4,15,8.0,4
2822161,120801,train,4,4,10,16.0,3
1371281,121001,train,4,2,18,14.0,3
701426,121201,test,4,2,12,30.0,3
1008856,121401,train,61,5,19,4.0,5
451741,121601,train,15,6,8,1.0,5
2382258,121801,train,30,0,12,22.0,5
1374635,122001,test,14,6,16,30.0,5
2780414,122201,train,4,0,21,12.0,3
1772995,122401,train,16,3,12,18.0,5
1509606,122601,train,18,1,17,29.0,5
3057054,122801,train,5,1,11,7.0,4
2641621,123001,train,7,2,11,15.0,5
3301012,123201,train,8,0,3,4.0,5
1681167,123401,train,6,4,11,25.0,5
3303951,123601,train,100,1,13,1.0,5
2028093,123801,train,9,3,15,30.0,5
1294276,124001,train,20,0,20,30.0,5
1113294,124201,train,6,1,16,12.0,5
281900,124401,train,14,6,10,30.0,5
944368,124601,train,7,4,6,30.0,5
799646,124801,train,11,1,20,0.0,5
3011968,125001,train,5,2,12,30.0,4
144294,125201,train,10,4,19,20.0,5
1069047,125401,train,6,3,15,16.0,5
1814732,125601,test,8,4,1,18.0,5
1657910,125801,train,28,6,15,21.0,5
35986,126001,train,17,0,15,30.0,5
3299917,126201,train,14,3,8,14.0,5
717889,126401,train,4,0,11,29.0,3
2815545,126601,test,8,1,21,13.0,5
1161391,126801,train,6,4,17,4.0,5
106605,127001,train,4,5,15,30.0,3
1361770,127201,train,46,0,17,12.0,5
472324,127401,test,4,0,12,30.0,3
318476,127601,test,10,1,9,14.0,5
1952552,127801,train,22,0,18,5.0,5
1216520,128001,train,4,6,15,30.0,3
1186685,128201,train,39,2,17,24.0,5
1009106,128401,train,9,0,11,4.0,5
1826000,128601,test,8,3,10,7.0,5
2781507,128801,train,11,1,8,30.0,5
72345,129001,train,10,0,15,16.0,5
3067281,129201,train,6,0,2,30.0,5
878704,129401,test,7,1,6,12.0,5
1460887,129601,train,10,4,14,0.0,5
3085910,129801,test,16,6,19,4.0,5
3235812,130001,train,5,4,17,11.0,4
2635925,130201,test,14,1,12,26.0,5
3030853,130401,test,16,5,10,30.0,5
3349724,130601,test,16,2,13,8.0,5
982838,130801,test,7,2,17,30.0,5
1881456,131001,train,18,3,21,29.0,5
3200941,131201,train,20,0,7,8.0,5
2696643,131401,train,12,0,17,30.0,5
756021,131601,test,62,1,8,6.0,5
450122,131801,train,19,3,12,1.0,5
314659,132001,test,14,2,6,14.0,5
1731692,132201,train,65,1,10,2.0,5
24435,132401,test,6,6,18,30.0,5
2749336,132601,test,6,5,10,29.0,5
88069,132801,train,5,2,9,30.0,4
3234109,133001,train,10,0,14,14.0,5
2679875,133201,train,4,6,10,30.0,3
2730470,133401,test,9,3,16,1.0,5
233997,133601,test,56,0,19,4.0,5
2101354,133801,test,14,2,0,5.0,5
2973864,134001,test,7,3,6,30.0,5
2316993,134201,train,6,1,19,21.0,5
2257033,134401,test,9,5,12,30.0,5
1688781,134601,train,4,3,12,30.0,3
442762,134801,test,4,4,13,7.0,3
1103804,135001,train,5,2,14,30.0,4
2079385,135201,test,4,4,10,18.0,3
110101,135401,train,4,6,8,1.0,3
908364,135601,train,8,4,16,9.0,5
1168571,135801,test,6,0,13,11.0,5
404665,136001,test,36,6,13,13.0,5
1884632,136201,train,8,2,8,18.0,5
3167860,136401,test,5,1,14,14.0,4
440350,136601,train,21,3,12,6.0,5
2097673,136801,test,50,4,16,8.0,5
1568422,137001,train,10,5,13,8.0,5
72081,137201,train,12,6,12,7.0,5
2042474,137401,train,4,5,14,30.0,3
2110037,137601,test,6,1,21,30.0,5
1636484,137801,test,5,1,13,30.0,4
2806479,138001,train,26,4,10,7.0,5
3374430,138201,test,8,5,5,2.0,5
2558200,138401,train,85,6,8,2.0,5
549840,138601,train,7,4,11,30.0,5
2122991,138801,test,50,1,14,10.0,5
1113750,139001,train,5,2,15,14.0,4
788069,139201,train,5,1,12,30.0,4
3358787,139401,test,6,1,11,18.0,5
351917,139601,train,4,0,17,25.0,3
2381472,139801,train,25,2,9,5.0,5
297619,140001,test,12,0,11,2.0,5
1186846,140201,test,10,5,11,1.0,5
1073593,140401,train,5,0,18,30.0,4
2434572,140601,train,41,5,14,7.0,5
3188896,140801,test,16,0,15,8.0,5
1638755,141001,test,4,0,12,29.0,3
2628287,141201,test,6,0,20,19.0,5
187768,141401,test,35,1,17,10.0,5
1705530,141601,test,18,2,14,30.0,5
1848166,141801,train,7,2,9,20.0,5
2233815,142001,train,22,3,14,30.0,5
2003699,142201,train,6,6,17,21.0,5
2452843,142401,train,5,1,11,22.0,4
1024391,142601,test,7,1,18,14.0,5
2837499,142801,test,22,5,14,4.0,5
1386065,143001,test,19,6,9,20.0,5
3303198,143201,test,16,0,9,6.0,5
285605,143401,train,60,6,13,7.0,5
2219673,143601,train,4,4,19,30.0,3
2707259,143801,train,4,6,9,15.0,3
224289,144001,train,4,1,10,7.0,3
1651923,144201,train,12,1,8,1.0,5
85496,144401,train,30,2,8,9.0,5
991253,144601,test,4,0,13,7.0,3
1514816,144801,train,6,2,19,30.0,5
1098200,145001,train,40,5,11,3.0,5
2131610,145201,train,4,1,20,30.0,3
87914,145401,train,17,0,15,8.0,5
1288429,145601,train,20,2,10,8.0,5
2125477,145801,test,6,1,9,30.0,5
1096138,146001,test,62,6,12,24.0,5
1324019,146201,train,14,2,18,17.0,5
3225464,146401,train,7,3,8,30.0,5
1512627,146601,train,6,3,19,11.0,5
1579124,146801,train,5,2,11,25.0,4
2711628,147001,test,4,1,11,30.0,3
1191281,147201,test,20,5,16,9.0,5
1597671,147401,test,20,3,0,13.0,5
2326847,147601,train,4,0,12,12.0,3
204369,147801,train,35,1,17,24.0,5
2330520,148001,train,4,5,14,8.0,3
1057560,148201,test,10,5,15,5.0,5
813875,148401,train,11,6,18,30.0,5
2320475,148601,train,6,0,13,30.0,5
541590,148801,train,4,6,10,7.0,3
1194942,149001,train,11,1,11,30.0,5
1838649,149201,train,6,0,11,30.0,5
3411148,149401,test,35,6,12,0.0,5
3249501,149601,test,11,2,9,30.0,5
410442,149801,train,25,0,11,14.0,5
828696,150001,test,9,1,9,12.0,5
2533952,150201,test,24,2,11,6.0,5
3020763,150401,test,20,1,11,11.0,5
1876237,150601,train,15,0,9,15.0,5
145529,150801,train,8,4,11,28.0,5
659926,151001,train,32,4,11,30.0,5
1469974,151201,test,15,0,12,7.0,5
146047,151401,train,53,0,11,11.0,5
1191871,151601,train,12,1,10,30.0,5
3213718,151801,train,10,5,11,6.0,5
258057,152001,test,25,0,17,0.0,5
2103452,152201,train,34,4,8,4.0,5
1449957,152401,train,10,4,11,2.0,5
892918,152601,test,7,0,10,30.0,5
2584629,152801,train,26,6,9,30.0,5
765129,153001,test,16,0,19,30.0,5
719066,153201,train,39,0,20,3.0,5
350333,153401,test,4,1,15,21.0,3
898494,153601,train,11,0,17,8.0,5
946424,153801,test,36,2,13,4.0,5
1474156,154001,train,70,5,14,15.0,5
2218792,154201,train,12,0,11,18.0,5
919453,154401,train,9,4,11,30.0,5
2594544,154601,train,4,2,15,17.0,3
1011911,154801,test,21,0,13,12.0,5
626292,155001,test,12,0,17,7.0,5
560959,155201,train,8,0,19,8.0,5
2826659,155401,train,11,2,17,0.0,5
2113495,155601,test,7,2,11,30.0,5
1264745,155801,test,11,5,20,0.0,5
2155321,156001,train,39,0,18,30.0,5
5532,156201,train,62,6,17,5.0,5
421805,156401,test,5,1,19,30.0,4
2234481,156601,train,6,5,16,23.0,5
2017782,156801,test,59,3,9,7.0,5
3151612,157001,test,7,1,17,10.0,5
630444,157201,test,4,0,15,6.0,3
1951152,157401,test,10,0,17,30.0,5
1835676,157601,train,7,1,20,30.0,5
992430,157801,train,4,1,10,28.0,3
598509,158001,test,78,1,14,2.0,5
345028,158201,test,13,2,14,0.0,5
1987274,158401,train,4,0,13,23.0,3
781837,158601,train,9,4,10,13.0,5
3117675,158801,test,22,1,13,30.0,5
1780747,159001,train,10,0,17,3.0,5
1744245,159201,train,19,5,15,12.0,5
3126857,159401,train,27,1,8,4.0,5
1483112,159601,train,5,6,10,5.0,4
268832,159801,train,4,4,17,30.0,3
2667874,160001,train,6,3,10,20.0,5
790895,160201,train,4,5,11,30.0,3
207101,160401,train,25,6,17,13.0,5
1533692,160601,train,22,5,19,15.0,5
364213,160801,train,9,3,19,6.0,5
3197975,161001,train,5,6,13,30.0,4
139099,161201,train,7,3,11,14.0,5
1191467,161401,test,95,2,14,6.0,5
2839895,161601,test,14,4,11,6.0,5
1248937,161801,train,9,1,14,30.0,5
2084132,162001,train,5,5,10,30.0,4
591917,162201,test,26,0,14,7.0,5
776423,162401,test,11,3,15,10.0,5
640801,162601,train,22,4,21,21.0,5
1675458,162801,train,14,4,15,30.0,5
1725036,163001,test,24,3,18,21.0,5
2118654,163201,train,15,3,18,30.0,5
1077405,163401,train,29,3,9,30.0,5
2466124,163601,train,5,6,11,30.0,4
2509799,163801,test,17,5,11,30.0,5
1550175,164001,train,34,0,14,30.0,5
2546751,164201,test,6,1,10,30.0,5
13024,164401,test,18,2,13,29.0,5
3076376,164601,test,6,3,19,28.0,5
1504847,164801,test,12,2,12,27.0,5
2976992,165001,test,17,4,13,4.0,5
2815435,165201,train,53,2,15,4.0,5
516116,165401,test,9,4,16,3.0,5
2054921,165601,test,6,1,14,26.0,5
3175475,165801,test,15,1,10,8.0,5
1253376,166001,test,7,1,16,18.0,5
78170,166201,test,8,6,1,30.0,5
1099040,166401,test,27,1,9,7.0,5
798122,166601,train,9,1,8,7.0,5
3098511,166801,train,8,2,16,30.0,5
1577464,167001,train,8,0,20,3.0,5
3065922,167201,test,9,4,15,30.0,5
62309,167401,train,5,0,17,9.0,4
3103992,167601,train,8,3,17,30.0,5
829275,167801,train,5,0,12,1.0,4
1363706,168001,test,9,6,13,30.0,5
442069,168201,test,7,5,20,30.0,5
1351864,168401,train,20,5,15,9.0,5
2348530,168601,train,5,4,11,21.0,4
1209210,168801,train,54,2,11,1.0,5
134756,169001,test,4,0,17,30.0,3
2962960,169201,train,10,4,16,7.0,5
2033838,169401,train,4,0,10,26.0,3
1727657,169601,train,9,6,10,30.0,5
139718,169801,test,32,5,16,15.0,5
3400694,170001,test,17,0,9,8.0,5
1876971,170201,train,20,4,7,21.0,5
1647376,170401,test,9,0,10,7.0,5
1615558,170601,train,26,4,9,30.0,5
2424451,170801,test,9,3,23,6.0,5
2766660,171001,test,6,4,9,30.0,5
2030642,171201,train,27,6,20,7.0,5
1427793,171401,test,9,1,10,4.0,5
761382,171601,test,5,2,9,8.0,4
1111442,171801,train,14,1,16,30.0,5
2486861,172001,test,15,6,7,5.0,5
2603590,172201,test,6,5,8,30.0,5
866541,172401,train,9,0,17,14.0,5
1263030,172601,train,7,4,16,7.0,5
1222563,172801,train,24,2,12,12.0,5
2311672,173001,test,16,6,14,17.0,5
3108798,173201,test,10,6,15,13.0,5
2952173,173401,test,35,2,15,29.0,5
509362,173601,train,24,2,9,15.0,5
2601848,173801,train,6,0,16,3.0,5
2226944,174001,train,5,2,13,6.0,4
1464796,174201,test,5,0,15,30.0,4
2097066,174401,test,6,4,17,30.0,5
252899,174601,test,11,5,13,30.0,5
1268483,174801,train,13,5,16,30.0,5
2673102,175001,test,15,6,18,25.0,5
2901742,175201,train,6,5,13,30.0,5
257178,175401,test,5,0,14,6.0,4
3116367,175601,train,7,6,15,19.0,5
2617426,175801,train,4,6,18,13.0,3
3394625,176001,train,9,1,15,21.0,5
906210,176201,train,5,4,7,30.0,4
79003,176401,train,4,2,9,27.0,3
2914193,176601,train,4,4,9,6.0,3
1992905,176801,train,11,3,18,30.0,5
3254984,177001,test,18,5,15,30.0,5
2408417,177201,test,61,6,11,6.0,5
2493623,177401,train,4,6,13,30.0,3
3180139,177601,train,8,1,15,30.0,5
1500388,177801,test,41,1,17,3.0,5
699142,178001,train,5,2,18,30.0,4
1774143,178201,train,26,3,7,3.0,5
2747356,178401,test,8,4,9,30.0,5
3417296,178601,test,5,0,13,2.0,4
1385395,178801,train,4,5,18,12.0,3
1074225,179001,train,5,6,10,30.0,4
2180268,179201,test,9,4,14,30.0,5
893432,179401,train,10,6,17,30.0,5
2542207,179601,test,33,0,12,3.0,5
2651445,179801,train,10,4,9,10.0,5
1180828,180001,train,12,6,11,27.0,5
2204671,180201,test,10,2,15,15.0,5
1262780,180401,train,21,0,11,12.0,5
2628112,180601,train,4,6,18,30.0,3
1451742,180801,train,22,0,8,6.0,5
1670933,181001,train,9,3,19,30.0,5
171175,181201,train,7,0,7,18.0,5
756544,181401,train,15,5,14,30.0,5
808808,181601,test,13,0,21,30.0,5
897277,181801,train,6,6,22,30.0,5
510276,182001,train,5,5,6,30.0,4
224719,182201,train,21,5,18,2.0,5
2391974,182401,train,100,0,20,1.0,5
2130614,182601,train,8,3,13,30.0,5
1514820,182801,test,6,0,10,30.0,5
3030746,183001,train,28,4,15,4.0,5
234435,183201,train,27,6,14,3.0,5
2278175,183401,train,8,0,8,9.0,5
2681393,183601,test,39,6,20,30.0,5
2436462,183801,test,4,3,10,6.0,3
374832,184001,train,10,5,15,18.0,5
1129317,184201,train,10,4,9,30.0,5
2178990,184401,train,32,6,0,10.0,5
2280917,184601,train,5,0,1,30.0,4
854481,184801,train,12,1,19,16.0,5
2229721,185001,train,10,1,9,9.0,5
1822561,185201,train,62,5,16,3.0,5
3267565,185401,train,30,4,18,2.0,5
2113997,185601,train,15,4,18,17.0,5
790686,185801,train,72,0,11,13.0,5
1531226,186001,train,28,3,19,6.0,5
32361,186201,train,11,4,9,15.0,5
1611550,186401,test,8,6,9,27.0,5
1002534,186601,train,11,3,12,30.0,5
1310040,186801,train,7,0,13,6.0,5
375356,187001,test,57,0,13,6.0,5
2176300,187201,train,6,4,15,30.0,5
2493945,187401,train,4,1,9,14.0,3
720803,187601,test,40,0,17,26.0,5
1057617,187801,train,17,4,13,7.0,5
894778,188001,test,10,4,14,0.0,5
2476274,188201,train,20,5,12,20.0,5
1568522,188401,test,6,1,10,30.0,5
619414,188601,test,12,6,12,13.0,5
1986427,188801,train,13,4,16,1.0,5
1947004,189001,train,7,5,11,18.0,5
338679,189201,test,28,2,8,8.0,5
3356375,189401,train,18,6,18,9.0,5
2600858,189601,train,11,2,8,8.0,5
1322752,189801,train,13,2,12,29.0,5
2789314,190001,test,42,6,22,7.0,5
1475490,190201,test,9,6,14,30.0,5
2609373,190401,train,16,5,17,30.0,5
379491,190601,train,11,0,5,30.0,5
69566,190801,test,67,0,18,5.0,5
522800,191001,test,5,4,17,14.0,4
1956371,191201,train,4,6,23,30.0,3
3066963,191401,train,50,4,9,8.0,5
2519306,191601,train,8,5,17,30.0,5
2570649,191801,train,7,3,15,30.0,5
2598681,192001,test,4,1,23,30.0,3
2477608,192201,test,12,0,11,30.0,5
586587,192401,train,6,2,11,30.0,5
2648458,192601,test,12,0,12,14.0,5
2170768,192801,test,8,4,16,11.0,5
1964794,193001,test,5,3,10,30.0,4
634381,193201,train,5,2,10,30.0,4
3320014,193401,test,41,6,17,6.0,5
3033598,193601,train,7,4,18,3.0,5
2441760,193801,train,9,1,16,8.0,5
761251,194001,test,8,0,17,11.0,5
1084256,194201,train,5,0,16,0.0,4
3259934,194401,test,43,0,9,7.0,5
2615409,194601,test,6,4,11,15.0,5
1925902,194801,train,4,1,18,30.0,3
36849,195001,train,20,6,15,22.0,5
373741,195201,train,9,5,10,30.0,5
1550045,195401,train,36,0,8,15.0,5
79062,195601,test,17,1,10,3.0,5
1843452,195801,train,4,0,17,5.0,3
5991,196001,train,14,5,14,16.0,5
920665,196201,train,42,1,17,2.0,5
3194221,196401,test,6,2,19,30.0,5
1731726,196601,train,12,6,13,12.0,5
3218462,196801,train,6,3,14,8.0,5
1554695,197001,test,9,0,15,14.0,5
3055524,197201,train,7,4,15,30.0,5
3288172,197401,test,7,3,12,21.0,5
465495,197601,train,9,1,20,30.0,5
1843723,197801,test,15,1,14,17.0,5
304147,198001,train,4,0,9,18.0,3
3032968,198201,train,6,6,15,30.0,5
523755,198401,test,37,1,10,7.0,5
2256894,198601,test,13,2,14,30.0,5
788827,198801,test,10,3,16,28.0,5
3084852,199001,train,11,0,8,21.0,5
2798669,199201,train,15,2,15,5.0,5
2752212,199401,test,13,1,8,30.0,5
2745199,199601,train,55,4,8,3.0,5
2707348,199801,train,7,1,15,8.0,5
659460,200001,train,5,6,17,9.0,4
753335,200201,train,17,4,18,5.0,5
2663091,200401,train,22,3,14,13.0,5
788153,200601,test,5,4,12,30.0,4
2855311,200801,test,9,1,17,20.0,5
807207,201001,train,26,0,12,8.0,5
1007474,201201,train,32,0,0,7.0,5
3270220,201401,test,13,5,11,8.0,5
575362,201601,test,6,0,12,11.0,5
2596112,201801,test,4,6,11,30.0,3
1999208,202001,test,50,3,12,7.0,5
818766,202201,test,7,5,19,22.0,5
1962251,202401,test,28,5,9,30.0,5
1207520,202601,train,50,5,19,6.0,5
57953,202801,train,4,0,11,12.0,3
22124,203001,test,8,0,18,30.0,5
969333,203201,train,5,0,14,30.0,4
